"Ed 251 - Janeiro 2017","Calmaria inquietente","Pintec aponta estabilidade no contingente de empresas brasileiras que inovaram entre 2012 e 2014 e dificuldades crescentes para o setor industrial","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/calmaria-inquietente/?cat=politica","POLÍTICA C&T"
"Ed 251 - Janeiro 2017","Frank Allgöwer: O impacto da ciência básica","Vice-presidente da agência alemã DFG diz que a eficiência de redes inteligentes depende de novos modelos teóricos","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/frank-allgower-o-impacto-da-ciencia-basica/?cat=politica","POLÍTICA C&T"
"Ed 251 - Janeiro 2017","A gaiola que salva","Extinto na natureza, o mutum-de-alagoas escapa do desaparecimento total graças a um projeto de criação da ave em cativeiro","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/09/a-gaiola-que-salva/?cat=ciencia","CIÊNCIA"
"Ed 251 - Janeiro 2017","Par perfeito","Algas já viviam em simbiose com corais há 210 milhões de anos e são bem mais antigas e diversas do que se pensava","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/par-perfeito/?cat=ciencia","CIÊNCIA"
"Ed 251 - Janeiro 2017","Cenas de um sítio arqueológico","Sistema meticuloso permite compilar informações sobre a vida e a morte há 10 mil anos em caverna de Lagoa Santa","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/cenas-de-um-sitio-arqueologico/?cat=ciencia","CIÊNCIA"
"Ed 251 - Janeiro 2017","Diabrura quântica","Grupo brasileiro controla o calor gerado por núcleos atômicos","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/diabrura-quantica/?cat=ciencia","CIÊNCIA"
"Ed 251 - Janeiro 2017","Zika, colaboração para caracterizar uma síndrome","Trabalho interdisciplinar confirmou que o vírus causa microcefalia e outros danos cerebrais em bebês infectados na gestação","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/zika-colaboracao-para-caracterizar-uma-sindrome/?cat=ciencia","CIÊNCIA"
"Ed 251 - Janeiro 2017","Medidas preventivas","Estudos apresentam propostas para possíveis impactos de nanoprodutos na saúde humana e no meio ambiente","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/medidas-preventivas/?cat=tecnologia","TECNOLOGIA"
"Ed 251 - Janeiro 2017","Metais mais eficientes","Inovações tecnológicas ampliam o desempenho do aço usado em motores elétricos e transformadores de energia","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/metais-mais-eficientes/?cat=tecnologia","TECNOLOGIA"
"Ed 251 - Janeiro 2017","Arco da sobrevivência","Laboratório montado na USP vai testar equipamentos de proteção individual e colaborar na pesquisa de acidentes elétricos","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/arco-da-sobrevivencia/?cat=tecnologia","TECNOLOGIA"
"Ed 251 - Janeiro 2017","Exame mental","Cientistas de São Paulo elaboram metodologia para diagnóstico de transtornos psiquiátricos graves","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/exame-mental/?cat=tecnologia","TECNOLOGIA"
"Ed 251 - Janeiro 2017","Os sons de um quase caos","Improvisação livre valoriza a criatividade dos intérpretes, é mais estudada e ganha espaço para apresentações","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/os-sons-de-um-quase-caos/?cat=humanidades","HUMANIDADES"
"Ed 251 - Janeiro 2017","Cooperativas contra a crise","A união de trabalhadores para assumir o controle de empresas falidas é investigada em projetos de pesquisa","Revista Fapesp","http://revistapesquisa.fapesp.br/2017/01/10/cooperativas-contra-a-crise/?cat=humanidades","HUMANIDADES"
"Ed 250 - Dezembro 2016","Aids: Novas batalhas pela prevenção","Reduzir a transmissão do vírus e a discriminação contra os grupos mais vulneráveis à infecção são desafios para deter a epidemia que continua se espalhando","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/aids-novas-batalhas-pela-prevencao/","CAPA"
"Ed 250 - Dezembro 2016","Neil Geoffrey Turok: Em busca de jovens brilhantes","Diretor de instituto canadense quer atrair físicos inovadores de todo o mundo e os motivar a fazer as descobertas fundamentais para as próximas décadas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/neil-geoffrey-turok-em-busca-de-jovens-brilhantes/","ENTREVISTA"
"Ed 250 - Dezembro 2016","Estudantes empreendedores","Índice feito por alunos de graduação aponta 42 universidades do país com ambiente favorável à inovação","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/estudantes-empreendedores-2/?cat=politica","POLÍTICA C&T"
"Ed 250 - Dezembro 2016","O duelo dos mega-journals","Disputa entre PLOS One e Scientific Reports aponta mudanças no mercado das publicações científicas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/o-duelo-dos-mega-journals/?cat=politica","POLÍTICA C&T"
"Ed 250 - Dezembro 2016","Impacto além da academia","Indicadores alternativos avaliam o alcance da ciência entre leitores de mídias sociais","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/impacto-alem-da-academia/?cat=politica","POLÍTICA C&T"
"Ed 250 - Dezembro 2016","O preço da abstinência","Oferta de vale-compras ajuda dependentes de crack a evitar o consumo da droga","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/o-preco-da-abstinencia/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","Energia para o coração","Aumento de açúcar no sangue pode auxiliar recuperação após infarto","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/energia-para-o-coracao/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","Quando as defesas destroem o cérebro","Equipe de Minas Gerais detalha os mecanismos que disparam a inflamação intensa associada à malária","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/quando-as-defesas-destroem-o-cerebro/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","Erupções preciosas","Riqueza mineral da Amazônia pode ter origem em vulcões que existiram bilhões de anos atrás","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/erupcoes-preciosas/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","O elemento subterrâneo","Simulações sugerem que parte considerável do carbono do planeta estaria escondida nas profundezas da Terra","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/o-elemento-subterraneo/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","Gabriela González: Quando o espaço se curva","Porta-voz da colaboração científica Ligo, física argentina fala sobre como foi o processo de detecção das ondas gravitacionais","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/gabriela-gonzalez-quando-o-espaco-se-curva/?cat=ciencia","CIÊNCIA"
"Ed 250 - Dezembro 2016","Soluções para os cadeirantes","Projetos de novas cadeiras de rodas prometem tornar mais fácil a vida de quem depende desses veículos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/solucoes-para-os-cadeirantes/?cat=tecnologia","TECNOLOGIA"
"Ed 250 - Dezembro 2016","Além do horizonte","Iacit constrói radar capaz de monitorar áreas oceânicas e detectar embarcações no mar após o limite do campo de visão","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/alem-do-horizonte/?cat=tecnologia","TECNOLOGIA"
"Ed 250 - Dezembro 2016","Proteção para recém-nascidos","Pesquisadores desenvolvem um capacete plástico capaz de resfriar a cabeça de bebês com falta de oxigenação no cérebro","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/protecao-para-recem-nascidos/?cat=tecnologia","TECNOLOGIA"
"Ed 250 - Dezembro 2016","Uma luta contra o desaparecimento","Pesquisadores de várias especialidades compõem grupo que busca identificar desaparecidos da ditadura a partir de restos mortais da vala clandestina de Perus","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/uma-luta-contra-o-desaparecimento/?cat=humanidades","HUMANIDADES"
"Ed 250 - Dezembro 2016","A permanência de Hannah Arendt","Aos 110 anos de seu nascimento, os fundamentos lançados pela pensadora continuam férteis","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/a-permanencia-de-hannah-arendt/?cat=humanidades","HUMANIDADES"
"Ed 250 - Dezembro 2016","As flutuações de Dostoievski","Segundo estudo, prestígio dos escritores russos na primeira era Vargas oscilou ao sabor da política","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/12/16/as-flutuacoes-de-dostoievski/?cat=humanidades","HUMANIDADES"
"Ed 249 - Novembro 2016","Um Brasil mais vulnerável no século XXI","Projeções apontam aumento do risco de desastres naturais, como enchentes, deslizamentos de terra e secas extremas, nas próximas décadas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/17/um-brasil-mais-vulneravel-no-seculo-xxi/","CAPA"
"Ed 249 - Novembro 2016","Um mapa do risco no mundo","Com exceção do Japão, os países pobres e em desenvolvimento são os mais vulneráveis a desastres naturais","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/um-mapa-do-risco-no-mundo/","CAPA"
"Ed 249 - Novembro 2016","José Augusto Penteado Aranha: O engenheiro das ondas","Estudos sobre a dinâmica das águas marinhas e estruturas flutuantes resultaram em soluções que permitem a extração de petróleo em alto-mar","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/jose-augusto-penteado-aranha-o-engenheiro-das-ondas/","ENTREVISTA"
"Ed 249 - Novembro 2016","Galhos e raízes da árvore da ciência","Projetos começam a reconstituir a genealogia acadêmica de pesquisadores brasileiros","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/galhos-e-raizes-da-arvore-da-ciencia/?cat=politica","POLÍTICA C&T"
"Ed 249 - Novembro 2016","A missão de pensar o futuro da ciência","Antropólogo que coordena projeto financiado pela FAPESP é nomeado para conselho que assessora o governo norte-americano","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/a-missao-de-pensar-o-futuro-da-ciencia/?cat=politica","POLÍTICA C&T"
"Ed 249 - Novembro 2016","Prova de velocidade","Brasil perde fôlego em ranking mundial de supercomputadores","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/prova-de-velocidade/?cat=politica","POLÍTICA C&T"
"Ed 249 - Novembro 2016","Protagonismo incomum","Universidades brasileiras ampliam esforços para transferir conhecimento para a sociedade e ocupam espaços que, em outros países, cabem às empresas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/protagonismo-incomum/?cat=politica","POLÍTICA C&T"
"Ed 249 - Novembro 2016","Os efeitos danosos da caça ilegal","Proibida no país desde os anos 1960, a atividade reduziu a população de várias espécies de animais e elevou o risco de desequilíbrio ambiental","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/os-efeitos-danosos-da-caca-ilegal/?cat=ciencia","CIÊNCIA"
"Ed 249 - Novembro 2016","Antes da primeira mordida","Aranha-gigante despeja sobre suas presas suco rico em enzimas que inicia a digestão","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/antes-da-primeira-mordida/?cat=ciencia","CIÊNCIA"
"Ed 249 - Novembro 2016","Cantadas constantes","Mecanismos neuronais explicam a estabilidade vocal de passarinhos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/cantadas-constantes/?cat=ciencia","CIÊNCIA"
"Ed 249 - Novembro 2016","As entranhas expostas da Terra","Mapeamento submarino ajuda a recontar a origem inusitada do arquipélago de São Pedro e São Paulo","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/as-entranhas-expostas-da-terra/?cat=ciencia","CIÊNCIA"
"Ed 249 - Novembro 2016","Formas e transformações","Com base em ideias reconhecidas pelo Nobel de 2016, grupo brasileiro propõe maneiras de alterar  as propriedades elétricas e magnéticas de materiais","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/formas-e-transformacoes/?cat=ciencia","CIÊNCIA"
"Ed 249 - Novembro 2016","A vez da tilápia","Pesquisas com o peixe mais produzido no país resultam em nova variedade, vacina e probióticos, além de seleção genética","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/a-vez-da-tilapia/?cat=tecnologia","TECNOLOGIA"
"Ed 249 - Novembro 2016","Foco nos biofármacos","Farmacêutica Libbs inaugura fábrica de medicamentos de última geração para tratamento de câncer e doenças autoimunes","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/foco-nos-biofarmacos/?cat=tecnologia","TECNOLOGIA"
"Ed 249 - Novembro 2016","Olho no celular","Aparelhos portáteis para exames oculares podem ajudar em diagnósticos feitos a distância","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/olho-no-celular/?cat=tecnologia","TECNOLOGIA"
"Ed 249 - Novembro 2016","A intelectualidade negra do Império","Antes da Abolição, editores e homens de letras descendentes de escravos desempenharam papel social importante","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/a-intelectualidade-negra-do-imperio/?cat=humanidades","HUMANIDADES"
"Ed 249 - Novembro 2016","A era do rádio","Pesquisa analisa a música brasileira produzida entre o samba da primeira geração e a bossa nova","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/a-era-do-radio/?cat=humanidades","HUMANIDADES"
"Ed 249 - Novembro 2016","Estratégia de sedução","Governo do Império tentou afastar os povos nativos de suas terras criando aldeamentos administrados por religiosos e com atrativos da “civilização”","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/11/18/estrategia-de-seducao/?cat=humanidades","HUMANIDADES"
"Ed 248 - Outubro 2016","A frágil saúde dos adolescentes","Dois levantamentos nacionais alertam para níveis elevados de excesso de peso, hipertensão, colesterol total e sedentarismo","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/a-fragil-saude-dos-adolescentes/","CAPA"
"Ed 248 - Outubro 2016","Tempos de turbulência","Um terço dos adolescentes brasileiros apresenta sinais de sofrimento psíquico","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/tempos-de-turbulencia/","CAPA"
"Ed 248 - Outubro 2016","Thomas Lewinsohn: Amplitude para pensar","Ecólogo integra evolução a modelos físicos e matemáticos e transpõe os muros acadêmicos para influenciar políticas de conservação","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/thomas-lewinsohn-amplitude-para-pensar/","ENTREVISTA"
"Ed 248 - Outubro 2016","Desafios sob encomenda","Dezoito institutos privados de São Paulo fazem pesquisas para atender demandas em saúde, tecnologia, agricultura e ciências sociais","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/desafios-sob-encomenda/?cat=politica","POLÍTICA C&T"
"Ed 248 - Outubro 2016","Como usar o conhecimento","Relatório britânico avalia experiências criadas para ampliar o alcance de informações baseadas em evidências científicas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/como-usar-o-conhecimento/?cat=politica","POLÍTICA C&T"
"Ed 248 - Outubro 2016","A hora da inovação transformadora","Conferência marca os 50 anos do Science Policy Research Unit, referência em economia e política científica","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/a-hora-da-inovacao-transformadora/?cat=politica","POLÍTICA C&T"
"Ed 248 - Outubro 2016","Paisagens de Titã","Metano líquido cria cânions e lagos, enquanto ventos moldam dunas e planícies na superfície gelada da maior lua de Saturno","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/paisagens-de-tita/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","A conturbada formação de um oceano","Pesquisadores divergem sobre como o mar invadiu há 115 milhões de anos  o que hoje é o interior do Nordeste e uniu o Atlântico Norte ao Atlântico Sul","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/a-conturbada-formacao-de-um-oceano/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","Programas para uma biologia integrada","Novos softwares analisam papel de redes de genes no desencadeamento de doenças","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/programas-para-uma-biologia-integrada/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","Obama atravessa o Atlântico","Originária do Brasil, planária com nome do presidente norte-americano se espalha pela Europa","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/obama-atravessa-o-atlantico/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","As aparências enganam","Uma combinação de estudos genéticos e ecológicos revela processos evolutivos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/as-aparencias-enganam/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","América aquática","Degradação de hábitats pode ameaçar estabilidade da maior diversidade de peixes do mundo","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/america-aquatica/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","Melanoma menos severo","Ação de proteína pode favorecer progressão mais branda de tumor de pele","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/melanoma-menos-severo/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","Vacinas contra zika","Voluntários nos Estados Unidos e no Canadá recebem as primeiras doses de duas formulações candidatas a imunizante contra o vírus","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/vacinas-contra-zika/?cat=ciencia","CIÊNCIA"
"Ed 248 - Outubro 2016","Mais rápido e interativo","Pesquisadores brasileiros trabalham na formatação do sistema 5G para celulares, previsto para a década de 2020","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/mais-rapido-e-interativo/?cat=tecnologia","TECNOLOGIA"
"Ed 248 - Outubro 2016","Trânsito em rede","Sem conexão com a internet, sistema permite que veículos troquem informação sobre condição de tráfego em cidades","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/transito-em-rede/?cat=tecnologia","TECNOLOGIA"
"Ed 248 - Outubro 2016","Combate à terra seca","Polímeros naturais superabsorventes misturados ao solo podem viabilizar culturas agrícolas em regiões áridas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/combate-a-terra-seca/?cat=tecnologia","TECNOLOGIA"
"Ed 248 - Outubro 2016","União na distância","De início apegados à cultura de suas regiões de origem, italianos construíram no Brasil a noção de italianidade","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/uniao-na-distancia/?cat=humanidades","HUMANIDADES"
"Ed 248 - Outubro 2016","Um lugar para morar","Áreas urbanas demarcadas como prioritárias para habitação social funcionam apenas com medidas complementares, indica pesquisa","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/10/20/um-lugar-para-morar/?cat=humanidades","HUMANIDADES"
"Ed 247 - Setembro 2016","Os povos de Lagoa Santa","Sepultamentos humanos em Minas Gerais revelam uma sucessão de costumes entre 10 mil e 8 mil anos atrás","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/22/os-povos-de-lagoa-santa/","CAPA"
"Ed 247 - Setembro 2016","Pesca pré-histórica","Ameríndios capturavam tubarões e corvinas, talvez de forma excessiva, 5 mil anos atrás na costa do Rio de Janeiro","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/pesca-pre-historica/","CAPA"
"Ed 247 - Setembro 2016","Sylvio Ferraz Mello: Uma trajetória singular","Estudos do astrofísico ajudaram a entender características e anomalias na órbita de asteroides e outros corpos celestes","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/sylvio-ferraz-mello-uma-trajetoria-singular/","ENTREVISTA"
"Ed 247 - Setembro 2016","Universidade sem departamentos","UFABC completa 10 anos com 15 mil alunos e indicadores de pesquisa consistentes","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/universidade-sem-departamentos/?cat=politica","POLÍTICA C&T"
"Ed 247 - Setembro 2016","Investimento contínuo","Relatório de atividades 2015 da FAPESP destaca criação de centros de pesquisa aplicada e crescimento de bolsas no exterior","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/investimento-continuo/?cat=politica","POLÍTICA C&T"
"Ed 247 - Setembro 2016","Prontos para competir","Clube de estudantes prepara equipes para participar de disputa internacional em biologia sintética e enfrenta falta de recursos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/prontos-para-competir/?cat=politica","POLÍTICA C&T"
"Ed 247 - Setembro 2016","Mortes cercadas de mistério","Grupos no Brasil e no exterior buscam identificar as causas de óbitos súbitos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/mortes-cercadas-de-misterio/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","Por que os escorpiões agora preocupam","Número de casos de envenenamento cresceu 600% em 15 anos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/por-que-os-escorpioes-agora-preocupam/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","As raposas da América","Desmatamento promove encontro entre espécies distintas e propicia surgimento de híbridos","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/as-raposas-da-america/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","O segredo do memoristor","Pesquisadores tentam mostrar qual mecanismo está por trás da capacidade de processar e armazenar dados desse componente da eletrônica","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/o-segredo-do-memoristor/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","Um laser nada convencional","Luz de intensidade variável revela conexões inesperadas entre áreas da física e promete imagens microscópicas mais nítidas","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/um-laser-nada-convencional/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","Sólidos bem maleáveis","Simulações em computador ajudam a entender a flexibilidade dos cristais de hélio","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/solidos-bem-maleaveis/?cat=ciencia","CIÊNCIA"
"Ed 247 - Setembro 2016","Simuladores para a medicina","Bonecos que imitam bebês e reproduções de partes do corpo humano produzidos em impressoras 3D inovam o ensino e o planejamento de cirurgias","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/simuladores-para-a-medicina/?cat=tecnologia","TECNOLOGIA"
"Ed 247 - Setembro 2016","Filmes captam a energia do Sol","Flexíveis, ao contrário dos painéis fotovoltaicos tradicionais, células solares orgânicas começam a ser produzidas no Brasil em pequena escala","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/filmes-captam-a-energia-do-sol/?cat=tecnologia","TECNOLOGIA"
"Ed 247 - Setembro 2016","Mais controle no céu","Novas tecnologias da Atech para gestão de tráfego aéreo diminuem os atrasos e aumentam a segurança dos voos no país","Revista Fapesp","http://revistapesquisa.fapesp.br/2016/09/23/mais-controle-no-ceu/?cat=tecnologia","TECNOLOGIA"
