"Edição 770, setembro de 2016","Cientista da UnB lidera projeto de controle
do mosquito da dengue","Estudo busca desenvolver produtos à base de plantas e ervas medicinais para controlar
todas as fases do Aedes aegypti","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf","Pesquisa & Desenvolvimento"
"Edição 770, setembro de 2016","Inovação brasileira reverte lesões precursoras do
câncer de colo de útero","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf",""
"Edição 770, setembro de 2016","O projeto ganhou o Prêmio Mercosul de Ciência e Tecnologia 2016","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf",""
"Edição 770, setembro de 2016","Inovação brasileira reverte lesões precursoras do
câncer de colo de útero","O projeto ganhou o Prêmio Mercosul de Ciência e Tecnologia 2016","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf","Pesquisa & Desenvolvimento"
"Edição 770, setembro de 2016","Brasileira se destaca na Olimpíada Internacional de
Neurociências","Lorrayne Isidoro superou desafios e conquistou a 18 a colocação","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf","Educação"
"Edição 770, setembro de 2016","O legado de Ana Primavesi na agroecologia","Agricultura orgânica envolve 13,9 mil famílias lideradas por mulheres","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf","Pioneiras"
"Edição 770, setembro de 2016","Johanna Döbereiner e o sucesso da soja brasileira","Suas pesquisas sobre fixação biológica do nitrogênio contribuíram para reduzir considera­
velmente o custo da produção nas lavouras","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/09/JC_770.pdf","Pioneiras"
"Edição 769, julho/agosto de 2016","Sustentabilidade, Tecnologias e
Integração Social","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Editorial"
"Edição 769, julho/agosto de 2016","UFSB, a mais nova universidade a
sediar uma Reunião Anual","Com apenas dois anos de atividades, a Universidade Federal do Sul da Bahia recebeu o
desafio de sediar o maior evento de divulgação científica da América Latina. E a 68 a RA,
no campus de Porto Seguro, foi um sucesso","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","entrevista"
"Edição 769, julho/agosto de 2016","RA constitui importante demarcador da presença
da UFSB na região, diz Carlos Caroso","Para o coordenador da Comissão Executiva Local da 68 a Reunião Anual da SBPC, evento
também contribuiu para resgatar a história de Porto Seguro","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","entrevista"
"Edição 769, julho/agosto de 2016","SBPC continua na luta pela recomposição do
orçamento para CT&I e pela volta do MCTI","“Devemos lutar para que o diálogo e o combate coerente voltem a prevalecer”, alertou
Helena Nader, em discurso que abriu oficialmente a 68 a Reunião Anual da SBPC","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","68 a Reunião Anual"
"Edição 769, julho/agosto de 2016","Participantes da 68 a Reunião Anual destacam
qualidade da programação científica","Mais de 10 mil pessoas passaram pelo campus da UFSB, durante o evento realizado entre
os dias 3 e 9 de julho em Porto Seguro (BA); a próxima reunião será realizada em Belo
Horizonte, em julho de 2017","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Política de C&T"
"Edição 769, julho/agosto de 2016","Embrapii aponta dificuldade para fazer acordos
com universidades federais","Jorge Guimarães, presidente da Empresa Brasileira de Pesquisa e Inovação Industrial, diz
que Marco Legal da Ciência, Tecnologia e Inovação terá dificuldade para ser executado nas
universidades federais","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Política de C&T"
"Edição 769, julho/agosto de 2016","Faltam modelos de avaliação e planejamento
no financiamento à CT&I","Dirigentes da Finep, do CNPq e da Capes falam em mesa-redonda sobre a escassez de
recursos, a necessidade de melhor planejamento e de modelos adequados para avaliação
dos programas existentes","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Política de C&T"
"Edição 769, julho/agosto de 2016","Encti deverá ter avaliação de qualidade a partir de agosto","Representantes do MCTIC, do Consecti, da CNI e da ABC discutiram os desafios e as
oportunidades para a realização da Estratégia Nacional de CT&I 2016-2019","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Políticas de C&T"
"Edição 769, julho/agosto de 2016","Pesquisador discute impacto social da ciência","“O cidadão comum não quer saber de produção de papers. Ele quer saber como a
pesquisa irá contribuir para o seu bem estar”, afirma o físico João Alziro Herz da Jornada","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Políticas de C&T"
"Edição 769, julho/agosto de 2016","Qualidade na educação é desafio para superar desigualdade","“Não adianta só aumentar os gastos com educação, se não tem uma melhora na forma
como os gastos são aplicados”, comentou o professor do Insper, Naercio Menezes Filho","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Educação
Qualidad"
"Edição 769, julho/agosto de 2016","Lei da Biodiversidade é um tiro no pé da química
verde, aponta especialista","“A lei precisa ser simples e autoexplicativa”, defende Vanderlan Bolzani, vice-presidente
da SBPC","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Meio ambiente"
"Edição 769, julho/agosto de 2016","“Brasil tem enorme potencial para explorar biomassa”","Em mesa-redonda da 68 a RA, debatedores destacaram a necessidade de desenvolver
tecnologias para tirar o máximo de proveito da biodiversidade que o Brasil tem","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Meio ambiente"
"Edição 769, julho/agosto de 2016","O grande potencial do mar Atlântico","Conferência aborda o potencial da Amazônia Azul no desenvolvimento de fármacos","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Meio Ambiente"
"Edição 769, julho/agosto de 2016","Falta de verbas gera impacto nas pesquisas sobre animais","“Se não investirmos na pesquisa nunca sairemos da crise”, disse Marcelo Morales,
professor da UFRJ","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/08/JC_769.pdf","Meio Ambiente"
"Edição 768, junho de 2016","SBPC se mantém firme contra a
fusão dos Ministérios","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","Editorial"
"Edição 768, junho de 2016","Avaliações devem incentivar qualidade da
educação, afirma ex-presidente do Inep","O sociólogo Luiz Roberto Liza Curi ficou cerca de dois meses à frente da autarquia e afirma que
sua gestão foi de grande aprendizado","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","entrevista"
"Edição 768, junho de 2016","Avaliação e qualidade da Educação Básica","“As políticas de avaliação externa em curso no País necessitam ser repensadas”","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","artigo"
"Edição 768, junho de 2016","Cientistas cobram explicações sobre novo
Ministério a Kassab","SBPC se mantém firme contra a fusão do Ministério da Ciência, Tecnologia e Inovação com
o das Comunicações","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","Política de C&T"
"Edição 768, junho de 2016","Especialistas criticam rigidez e peso
majoritário à produção no sistema Capes","O aperfeiçoamento do sistema de avaliação da pós-graduação e garantia à política de bolsas
são alguns dos desafios do novo presidente da Capes","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","educação"
