"2016-04-25","Novo teste simplifica medição de toxicidade na água: Kit YTOX é alternativa rápida e com custo-benefício bastante acessível para avaliar amostras de água e resíduos","USP Online","http://www5.usp.br/108118/novo-teste-simplifica-medicao-de-toxicidade-na-agua/","Meio ambiente, Água, Contaminação, Esalq, Leveduras, Piracicaba, Química Ambiental, Rios, Toxidade, YTOX"
"2016-04-25","Um brinde à ciência: festival vai tirar os cientistas das universidades: Levar os pesquisadores para conversarem sobre ciência em restaurantes, cafés e bares é o objetivo do Pint of Science, evento que vai mobilizar sete cidades brasileiras nos dias 23, 24 e 25 de maio e acontecerá simultaneamente em mais 11 países","USP Online","http://www5.usp.br/108111/um-brinde-a-ciencia-festival-vai-tirar-os-cientistas-das-universidades/","Ciências, USP Online Destaque, Ciência, Divulgação científica, Pesquisadores, Pint of Science"
"2016-04-25","Incor realiza campanha sobre os riscos da hipertensão: Equipe multiprofissional do Instituto atuará de forma integrada na medição de pressão arterial e na orientação e sensibilização dos participantes","USP Online","http://www5.usp.br/108093/incor-realiza-campanha-sobre-os-riscos-da-hipertensao/","Saúde, Cardiologia, Doença. Saúde, FMUSP, Hipertensão arterial, InCor, Instituto do Coração"
"2016-04-25","Índice mede força dos parlamentos na América do Sul: Indicador leva em conta autonomia do legislativo para elaborar leis e fiscalizar o poder executivo.","USP Online","http://www5.usp.br/108053/indice-mede-forca-dos-parlamentos-na-america-do-sul/","Sociedade, América do Sul, Fiscalização e Controle, Leis, NUPPs, Orçamento, Poder Executivo, Poder Legislativo"
"2016-04-20","Arte e reflexões sobre o social são incentivadas desde cedo na escola: Iniciativa desperta nos alunos o gosto pela literatura, a poesia e a criação literária.","USP Online","http://www5.usp.br/108022/arte-e-reflexoes-sobre-o-social-sao-incentivadas-desde-cedo-na-escola/","Educação, USP Online Destaque, Arte, Arte e Intervenção Social, Ensino fundamental, Língua, Literatura, Poesia"
"2016-04-20","Estudo busca aperfeiçoar diagnóstico por imagem da esquizofrenia: O estudo foi apoiado pela FAPESP por meio do projeto ""Caracterização, análise, simulação e classificação de redes complexas"".","USP Online","http://www5.usp.br/108015/estudo-busca-aperfeicoar-diagnostico-por-imagem-da-esquizofrenia/","Saúde, CeMEAI, Centro de Ciências Matemáticas Aplicadas à Indústria, Esquizofrenia, ICMC, Instituto de Ciências Matemáticas e de Computação"
"2016-04-20","Permanecer muito tempo sentado prejudica a longevidade: Reduzir o tempo diário que as pessoas permanecem sentadas poderia evitar até 433 mil mortes ao ano.","USP Online","http://www5.usp.br/108011/permanecer-muito-tempo-sentado-prejudica-a-longevidade/","Saúde, Faculdade de Medicina, FMUSP, Mecanismos biológicos, Saúde pública, Universidade Federal de Pelotas"
"2016-04-20","Alteração em RNA pode levar à hipertrofia cardíaca: Pesquisa com foco em células cardíacas capazes de sofrer remodelamento é reconhecida em congresso no exterior.","USP Online","http://www5.usp.br/108013/alteracao-em-rna-pode-levar-a-hipertrofia-cardiaca/","Saúde, 23° Simpósio Internacional de Iniciação Científica da USP, CNPq, IC, Laboratório de Bioquímica e Biologia Molecular do Exercício, MicroRNA-34c"
"2016-04-19","Depressão também atinge populações da Amazônia: Transtorno associado à vida nas grandes cidades atinge habitantes de regiões distantes, como mostra estudo.","USP Online","http://www5.usp.br/107982/depressao-tambem-atinge-populacoes-da-amazonia/","Sociedade, USP Online Destaque, Amazônia, Depressão, Edinilza Ribeiro dos Santos, FMUSP, IPq"
"2016-04-19","Acesso à Cidade Universitária terá horários diferenciados durante o feriado: Do dia 21 ao dia 24 de abril, quando não haverá expediente nas unidades da Cidade Universitária Armando de Salles Oliveira (CUASO), o acesso ao campus seguirá o padrão de domingo.","USP Online","http://www5.usp.br/107993/acesso-a-cidade-universitaria-tera-horarios-diferenciados-durante-o-feriado/","Comunidade USP, Acesso ao campus, Cidade Universitária, Feriado, Funcionamento especial"
"2016-04-19","Hambúrguer com fibra de abacaxi tem menos gordura: Subprodutos do processamento de frutas são opção para aumentar valor nutricional de produtos alimentícios.","USP Online","http://www5.usp.br/107984/hamburguer-com-fibra-de-abacaxi-tem-menos-gordura/","Ciências, Alimentação, Esalq, Fibras, Gordura, produtos alimentícios, Sustentabilidade, valor nutricional"
"2016-04-19","Estudantes de mestrado podem se inscrever para intercâmbio na Itália: Edital é destinado a mestrandos das áreas de Ciências Cognitivas, Direito, Economia, Engenharias, Filosofia, Física, Letras e Sociologia","USP Online","http://www5.usp.br/107968/estudantes-de-mestrado-podem-se-inscrever-para-intercambio-na-italia/","Comunidade USP, Aucani, Erasmus, Graduação, Intercâmbio, Mobilidade internacional"
"2016-04-18","Pesquisa computacional mapeia correlação dos genes: Estudo em parceria com universidade alemã ajudará a acelerar o desenvolvimento de terapias para o câncer.","USP Online","http://www5.usp.br/107918/pesquisa-computacional-mapeia-correlacao-dos-genes/","Saúde, Alterações genômicas, Câncer, CeMEAI, Centro de Ciências Matemáticas Aplicadas à Indústria, ICMC, Instituto de Ciências Matemáticas e de Computação, terapia celular"
"2016-04-15","Novo laboratório de tecnologia da informação terá foco em celular, internet das coisas e games: Novo laboratório é voltado para o desenvolvimento de tecnologias nas áreas de comunicação móvel, internet das coisas, realidade virtual e games.","USP Online","http://www5.usp.br/107871/escola-politecnica-ganha-novo-laboratorio-de-tecnologia/","Tecnologia, USP Online Destaque, Comunicação móvel, Escola Politécnica, Games, Infraestrutura, Internet das Coisas, Ocean, Poli, Realidade virtual"
"2016-04-14","Ousadia de roteirista francesa Claire Denis vai estar em mostra do Cinusp: A obra da diretora e roteirista francesa Claire Denis será exibida pelo Cinusp, em parceria com a Cinefrance, a partir do dia 18 de abril, incluindo destaques de sua cinematografia.","USP Online","http://www5.usp.br/107817/ousadia-de-roteirista-francesa-claire-denis-vai-estar-em-mostra-do-cinusp/","Cultura, Cinefrance, Cinema, CinUSP, Claire Denis, Mostra"
"2016-04-14","Revista Clinics publica novo número: A publicação é editada mensalmente pela Faculdade de Medicina da USP (FMUSP) e publica artigos revisados ​​por pares de interesse para os médicos e pesquisadores nas ciências médicas.","USP Online","http://www5.usp.br/107830/revista-clinics-publica-novo-numero/","Saúde, Ciências médicas, Clinics, FMUSP, Nova edição, Prematuros, Revista, Suicídio, UTI, Ventilação Mecânica"
"2016-04-14","Análise de árvores indica composição de poluente: Biomonitoramento feito com amostras das cascas indica substâncias presentes nos poluentes atmosféricos.","USP Online","http://www5.usp.br/107822/analise-de-arvores-indica-composicao-de-poluente/","Meio ambiente, árvores, biomonitoramento, Faculdade de Medicina, FMUSP, Poluição atmosférica"
"2016-04-14","Parque terá laboratório de compatibilidade eletromagnética: Laboratório instalado no Parque Tecnológico Supera,em Ribeirão Preto, beneficiará setor de eletroeletrônicos","USP Online","http://www5.usp.br/107824/parque-tera-laboratorio-de-compatibilidade-eletromagnetica/","Tecnologia, Flipase, Laboratório de Compatibilidade Eletromagnética, Parque Tecnológico, Parque Tecnológico de Ribeirão Preto, Supera Centro de Tecnologia, USP Ribeirão Preto"
"2016-04-13","São Carlos recebe inscrições para mestrado em Ciências de Computação e Matemática Computacional: Podem participar graduados em nível superior nos cursos de Ciências de Computação, Engenharia de Computação, Matemática, Estatística e áreas afins, desde que a colação de grau se efetive até a data da matrícula.","USP Online","http://www5.usp.br/107724/sao-carlos-recebe-inscricoes-para-mestrado-em-ciencias-de-computacao-e-matematica-computacional/","Educação, Computação, Estatística, ICMC, Indústria, Matemática, Matemática computacional, MECAI, Mestrado profissional, São Carlos"
"2016-04-13","Revista do Instituto de Medicina Tropical de São Paulo publica nova edição: Publicada em inglês, a Revista é dedicada principalmente a divulgar artigos que tratem de pesquisa em doenças tropicais, doenças transmissíveis e ciências relacionadas.","USP Online","http://www5.usp.br/107721/revista-do-instituto-de-medicina-tropical-de-sao-paulo-publica-nova-edicao/","Saúde, Candida spp, Escorpião, Fungos, Revista do Instituto de Medicina Tropical de São Paulo"
"2016-04-13","Edusp publica coleção “Humanistas e Cientistas do Brasil”: Fruto de um projeto coordenado pelo geneticista Luiz Edmundo de Magalhães, a coletânea, publicada pela Edusp, é uma realização da SBPC.","USP Online","http://www5.usp.br/107669/sociedade-brasileira-para-o-progresso-da-ciencia-e-edusp-lancam-colecao-humanistas-e-cientistas-do-brasil/","Ciências, USP Online Destaque, Biografia, Ciência, Edusp, Luiz Edmundo, SBPC"
"2016-04-13","Rádio USP conversa com autor do livro  “Administração para Engenheiros”: Produzido por pesquisadores da Escola de Engenharia de São Carlos da USP, obra orienta engenheiros sobre trabalho na área de gestão","USP Online","http://www5.usp.br/107706/ouca-na-radio-usp-entrevista-sobre-o-livro-administracao-para-engenheiros/","Educação, Administração para Engenheiros, Daniela Rosim, Edmundo Escrivão Filho, EESC, Escola de Engenharia de São Carlos, Fábio Müller Guerrini, Rádio USP"
"2016-04-13","Revista traz artigos sobre ensino de alemão em escolas: Nessa nova edição, os articulistas tratam sobre o ensino do alemão na educação infantil, entre outros temas.","USP Online","http://www5.usp.br/107556/revista-pandaemonium-germanicum-publica-nova-edicao-2/","Educação, Pesquisa, Alemão, FFLCH, Língua, Puplicação, Revista, Revista Pandaemonium Germanicum"
"2016-04-13","Instituto de Energia e Ambiente lança três novas publicações: Mudanças climáticas,  governança da água e áreas de proteção ambiental estão entre os temas.","USP Online","http://www5.usp.br/107466/instituto-de-energia-e-ambiente-lanca-tres-novas-publicacoes/","Meio ambiente, Aprendizagem social e áreas de proteção ambiental, Ciência das mudanças climáticas e sua interdisciplinaridade, Divisão Científica de Gestão Ciência e Tecnologia Ambiental, Governança da Água no Contexto Iberamericano: inovação em processo, IEE, Instituto de Energia e Ambiente, Pedro Roberto Jacobi"
"2016-04-13","Revista de Administração publica nova edição em inglês: A partir desse número, a revista será produzida em inglês e passará a ser editada pela Elsevier Editora.","USP Online","http://www5.usp.br/107580/revista-de-administracao-publica-nova-edicao-em-ingles/","Pesquisa, Economia, Elsevier Editora, Empresas, Publicação, Revista, Revista de Administração"
"2016-04-13","Labverde traz artigo sobre palmeiras-imperiais do Anhangabaú: A revista, que é publicada desde 2010, traz reflexões de pesquisadores das áreas de arquitetura, urbanismo e design.","USP Online","http://www5.usp.br/107593/labverde-traz-artigo-sobre-palmeiras-imperiais-do-anhangabau/","Pesquisa, Anhangabaú, Mercado Municipal, Palmeiras-imperiais, Publicação, Revista Labverde"
"2016-04-12","Base Nacional Comum Curricular: o que deve ser ensinado na escola?: Projeto reúne objetivos de aprendizagem e visa ser ponto de partida para as escolas montarem seus currículos.","USP Online","http://www5.usp.br/107382/professores-da-usp-debatem-base-nacional-comum-curricular/","Educação, USP Online Destaque, Antonio Martins Figueiredo, Base Nacional Comum Curricular, FE, IF, Marcos Garcia Neira, MEC, Parâmetros Nacionais Curriculares, Plano Nacional de Educação"
"2016-04-12","Biblioteca Escolar em Revista publica nova edição: Publicação se dedica à divulgação especializada da área informacional.","USP Online","http://www5.usp.br/107626/biblioteca-escolar-em-revista-publica-nova-edicao/","Pesquisa, Biblioteca Escolar, Bibliotecário, Educação, FFCLRP, Informação, Leitura, Ribeirão Preto"
"2016-04-12","Laboratório do Instituto de Física oferece bolsa de pós-doutorado: Propostas serão recebidas até o dia 30 de abril. Projeto envolve datações de sedimentos geológicos","USP Online","http://www5.usp.br/107546/laboratorio-do-instituto-de-fisica-oferece-bolsa-de-pos-doutorado/","Pesquisa, Bolsa, Cristais Iônicos, Datação, Física, IF, Instituto de Física, Pós-doutorado, Sedimentos, Sedimentos geológicos"
"2016-04-12","Revista Brazilian Journal of Veterinary Research and Animal Science publica nova edição: A revista tem por finalidade publicar artigos completos, notas prévias e artigos de revisão nas áreas de medicina veterinária, zootecnia e ciências afins, elaborados por especialistas nacionais e estrangeiros.","USP Online","http://www5.usp.br/107567/revista-brazilian-journal-of-veterinary-research-and-animal-science-publica-nova-edicao-2/","Pesquisa, Animal Science, Brazilian Journal, Linfoma canino, Medicina veterinária, Produção de feno, Veterinary Research, Zootecnia"
"2016-04-12","Faculdade de Odontologia de Bauru busca voluntários para tratamento restaurador e estético: O tratamento integra uma pesquisa clínica na área de Materiais Odontológicos.","USP Online","http://www5.usp.br/107564/faculdade-de-odontologia-de-bauru-busca-voluntarios-para-tratamento-restaurador-e-estetico/","Saúde, Facetas cerâmicas, Faculdade de Odontologia de Bauru, FOB, Materiais odontológicos, Pacientes, Voluntários"
"2016-04-12","Pesquisa analisa impacto do câncer de mama em parceiros das pacientes: Estudo da EERP mostra como companheiros são afetados pelo diagnóstico de câncer de mama.","USP Online","http://www5.usp.br/107562/cancer-de-mama-tambem-abala-os-maridos/","Saúde, Câncer de mama, Casais, EERP, Escola de Enfermagem de Ribeirão Preto, Leonardo Yoshimochi, Parceiros, Tratamento"
"2016-04-11","Nova espécie de aracnídeo é identificada em cavernas de Minas Gerais: Opilião Iandumoema smeagol sp. n. recebeu nome científico inspirado em personagem de ""O Senhor dos Anéis"".","USP Online","http://www5.usp.br/107523/nova-especie-de-aracnideo-e-identificada-em-cavernas/","Ciências, USP Online Destaque, aracnídeos, artrópodes, cavernas, FFCLRP, IB, Landumoema smeagol sp. n., Minas Gerais, opilião, Rafael da Fonseca-Ferreira, Ricardo Pinto-da-Rocha"
"2016-04-11","Revista Filologia e Linguística Portuguesa publica novo número: Ao todo, a edição traz dezessete artigos inéditos, como ""O uso de digressões em textos orais"", ""O vocabulário da Ditadura Militar nos panfletos de Eulálio Motta"" e ""O processo de alfabetização e a produção do sentido no discurso escrito"".","USP Online","http://www5.usp.br/107515/revista-filologia-e-linguistica-portuguesa-publica-novo-numero/","Pesquisa, Faculdade de Filosofia Letras e Ciências Humanas, FFLCH, Programa de Pós-Graduação em Filologia e Língua Portuguesa, Revista Filologia e Linguística Portuguesa"
"2016-04-08","Produções e profissionais da USP estão entre os indicados ao prêmio da ABCA: Prêmio reconhece artistas visuais, curadores, críticos, autores e instituições culturais que mais contribuíram para a cultura nacional.","USP Online","http://www5.usp.br/107482/producoes-e-profissionais-da-usp-estao-entre-os-indicados-ao-premio-da-abca/","Cultura, ABCA, Arte, Artes visuais, Críticos de arte, MAC, Prêmio, Rádio USP, Via Sampa, Vizinhos Distantes"
"2016-04-08","Luz violeta pode ser usada como clareador dental, mostra estudo: Experimentos no Instituto de Física de São Carlos mostraram que a luz violeta tem energia suficiente para quebrar os pigmentos do dente.","USP Online","http://www5.usp.br/107472/luz-violeta-pode-ser-usada-como-clareador-dental/","Ciências, Saúde, USP Online Destaque"
"2016-04-08","Supera Parque inaugura laboratório de compatibilidade eletromagnética: Primeiro da região, laboratório deve beneficiar indústria de eletroeletrônicos, diminuindo custos logísticos e tempo de espera para certificações. Inauguração acontece dia 14 de abril","USP Online","http://www5.usp.br/107479/supera-parque-inaugura-laboratorio-de-compatibilidade-eletromagnetica/","Tecnologia, Eletromagnética, FIPASE, Laboratório, Ribeirão Preto, Supera Parque"
"2016-04-08","Revista Contabilidade & Finanças publica nova edição: Nesta edição, o editorial discute questões sobre o relato ético das mensurações de desempenho não consideradas no GAAP.","USP Online","http://www5.usp.br/107468/revista-contabilidade-financas-publica-nova-edicao-2/","Pesquisa, Bancos, Contabilidade, Desempenho, Empresas, Finanças, GAAP, Mensurações, Tributação"
"2016-04-08","Revista Educação e Pesquisa publica nova edição: A publicação é uma revista trimestral da FE, que aceita artigos inéditos na área educacional resultantes de pesquisa de caráter teórico ou empírico, bem como revisões da literatura de pesquisa educacional.","USP Online","http://www5.usp.br/107460/revista-educacao-e-pesquisa-publica-nova-edicao-2/","Educação, Faculdade de Educação, FE, Revista Educação e Pesquisa"
"2016-04-07","Biblioteca Digital Vérsila disponibiliza acervo dos melhores centros de pesquisa: Iniciativa deve levar a uma maior exposição das pesquisas brasileiras junto à comunidade científica internacional.","USP Online","http://www5.usp.br/107291/biblioteca-digital-da-usp-disponibiliza-acervo-dos-melhores-centros-de-pesquisa/","Pesquisa, USP Online Destaque, Biblioteca Digital Vérsila, Documentos abertos, NUPPs, Open Access, Produção científica"
"2016-04-07","Revista Geologia USP publica nova edição: Um dos temas discutidos nesta edição é a aplicação de métodos estatísticos multivariados na avaliação das vibrações sísmicas.","USP Online","http://www5.usp.br/107431/revista-geologia-usp-publica-nova-edicao/","Pesquisa, Geologia, IGc, Instituto de Geociências"
"2016-04-07","Pesquisa na área de estatística cria plataforma para aplicação e correção de provas: Sistema monta as provas, seleciona questões e as corrige automaticamente, além de incorporar módulos estatísticos e matemáticos que permitem que as avaliações sejam adaptativas","USP Online","http://www5.usp.br/107419/pesquisa-na-area-de-estatistica-cria-plataforma-para-aplicacao-e-correcao-de-provas/","Tecnologia, CeMEAI, Estatística, Informação, Interatividade, Mariana Curi, Provas, Software, Teste"
"2016-04-07","Inscrições abertas para bolsa de pós-doutorado em Controladoria e Contabilidade: As inscrições devem ser feitas até 2 de maio. Oportunidade é na Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto","USP Online","http://www5.usp.br/107415/inscricoes-abertas-para-bolsa-de-pos-doutorado-em-controladoria-e-contabilidade/","Pesquisa, Bolsa, Contabilidade, Controladoria, FEARP, Pós-doutorado, Ribeirão Preto"
"2016-04-07","Revista de Literatura e Cultura Russa lança novo número: A edição traz a segunda parte do dossiê ""Dostoiévski: múltiplas perspectivas""","USP Online","http://www5.usp.br/107416/revista-de-literatura-e-cultura-russa-lanca-novo-numero/","Pesquisa, Dostoiévski, Faculdade de Filosofia Letras e Ciências Humanas, FFLCH, Letras Orientais, Revista de Literatura e Cultura Russa, RUS, Rússia"
"2016-04-07","Avenidas da Cidade Universitária serão interditadas no domingo (10/04): O serviço de transporte realizado pelas Linhas Circulares 8012 e 8022 não será interrompido.","USP Online","http://www5.usp.br/107403/avenidas-da-cidade-universitaria-serao-interditadas-no-domingo-1004/","Comunidade USP, Acesso ao campus, Avenida Professor Almeida Prado, Avenida Professor Lúcio Martins Rodrigues, Avenida Professor Mello Moraes, Cidade Universitária, Interdição"
"2016-04-06","Relatório mostra como o IML contribuiu com o regime militar: Apresentado em debate, documento revela detalhes dos laudos falsos fornecidos pelo Instituto Médico-Legal de São Paulo, durante a ditadura militar, para confirmar a versão oficial da morte de opositores políticos","USP Online","http://www5.usp.br/107250/relatorio-mostra-como-o-iml-contribuiu-com-o-regime-militar/","Notícias, Ditadura, Faculdade de Saúde Pública, FSP, IML, Instituto Médico Legal, Regime militar, Vladimir Herzog"
"2016-04-06","Rádio USP realiza série de boletins sobre doença de Parkinson: O programa É Bom Saber conversa com professor de Neurologia da FMRP Vitor Tumas sobre o assunto","USP Online","http://www5.usp.br/107383/radio-usp-realiza-serie-de-boletins-sobre-doenca-de-parkinson/","Saúde, Doenças degenerativas, É Bom Saber, FMRP, neurologia, Parkinson, Rádio USP, Vitor Tumas"
"2016-04-06","Revista Tradterm publica nova edição: Esta edição comemora o aniversário de mais um ano do Centro Interdepartamental de Tradução e Terminologia.","USP Online","http://www5.usp.br/107325/revista-tradterm-publica-nova-edicao-3/","Pesquisa, Literatura, Revista, Terminologia, Textos, TradTerm, Tradução"
"2016-04-06","Descoberta de mineral pode inspirar novos materiais: Mineral foi caracterizado por professores da USP e descoberto na mina de Jacupiranga, em Cajati (SP).","USP Online","http://www5.usp.br/107294/descoberto-novo-mineral-que-pode-inspirar-novos-materiais/","Ciências, Cajati, IFSC, IGc, Melcherita, Mineral, Rocha, Tecnologia"
"2016-04-06","Extrato de soja mata células de câncer de mama: Especialistas descobrem extrato de soja biotransformado que destrói células de tumores de mama.","USP Online","http://www5.usp.br/107307/extrato-de-soja-mata-celulas-de-cancer-de-mama/","Saúde, biotransformação, Câncer de mama, FCFRP, Menopausa, reposição hormonal, Soja"
"2016-04-05","Divulgar para conservar: guia ilustrado reúne as serpentes do cerrado brasileiro: Lançamento traz fotografias de 135 serpentes com ícones que ajudam a identificar e conhecer a biologia e a história natural de cada espécie","USP Online","http://www5.usp.br/107214/divulgar-para-conservar-guia-ilustrado-reune-as-serpentes-do-cerrado-brasileiro/","Ciências, USP Online Destaque, Cerrado, Cristiano de Campos Nogueira, Divulgação científica, Répteis, Serpentes do Cerrado"
"2016-04-05","Pró-Reitoria de Pesquisa seleciona propostas de eventos científicos: Editais apoiam eventos científicos com nomes relevantes da ciência mundial e realização de Escolas de Ciência Avançada","USP Online","http://www5.usp.br/107267/pro-reitoria-de-pesquisa-seleciona-propostas-de-eventos-cientificos/","Comunidade USP, Ciência, Edital, Escola de Ciência Avançada, Eventos Científicos, Museus, Pró-Reitoria de Pesquisa"
"2016-04-05","USP e o impeachment: atos na Universidade refletem discussões que dividem o país: Universidade tem sido palco de debates sobre o processo impugnatório reunindo defensores e contrários ao impeachment","USP Online","http://www5.usp.br/107269/usp-e-o-impeachment-atos-na-universidade-refletem-discussoes-que-dividem-o-pais/","Sociedade, USP Online Destaque, Crise, Crise política, Debate, Dilma Rousseff, Eduardo Cunha, Eduardo Suplicy, Faculdade de Direito, Faculdade de Filosofia Letras e Ciência Humanas, FD, FFLCH, Gilberto Maringoni, Hélio Bicudo, Impeachment, Janaína Paschoal, Largo de São Francisco, Marilena Chauí, MBL, Miguel Reale Júnior, MMM, MST, OAB, Operação Lava-Jato, Oposição, Pedalas fiscais, PMDB, PT, Sérgio Mamberti, Sérgio Moro, UNE, USP Contra o Golpe, USP Contra o Golpe: Ato em Defesa da Democracia"
"2016-04-05","Faculdade de Odontologia de Bauru busca voluntários para pesquisa sobre motricidade orofacial: Os pacientes devem estar com aparelho ortodôntico fixo e apresentar histórico de respirar pela boca.","USP Online","http://www5.usp.br/107219/faculdade-de-odontologia-de-bauru-busca-voluntarios-para-pesquisa-sobre-motricidade-orofacial/","Saúde, Departamento de Fonoaudiologia, Faculdade de Odontologia de Bauru, FOB, Motricidade orofacial, Pacientes, Voluntários"
"2016-04-05","Em São Carlos, iniciativa ajuda pequenos agricultures e combate evasão escolar: Iniciativas envolvem assistência a assentamento rural, combate a evasão escolar e criação de cooperativa","USP Online","http://www5.usp.br/107216/em-sao-carlos-iniciativa-ajuda-pequenos-agricultures-e-combate-evasao-escolar/","Sociedade, Alimentos orgânicos, Campeonato Nacional Enactus Brasil – 2016, EESC, Enactus, Escola de Engenharia de São Carlos, G Alfa, Geração Helena, Madre Chef, Projeto social, São Carlos, Sustentabilidade, Time Enactus CAASO-USP"
