"2017-02-17","“Revista de Terapia Ocupacional” lança novo número: Publicação quadrimestral da Faculdade de Medicina traz trabalhos inéditos da área","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/revista-de-terapia-ocupacional-lanca-novo-numero/","Ciências da Saúde, Faculdade de Medicina, Revista de Terapia Ocupacional, Saúde, Terapia Ocupacional"
"2017-02-15","Evento apresenta o Centro de Facilidades para a Pesquisa: Alunos de pós-graduação e iniciação científica poderão conhecer as instalações e atividades do centro no ICB","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-biologicas/instituto-de-ciencias-biomedicas-promove-evento-para-estudantes/","Ciências Biológicas, Centro de Facilidades para a Pesquisa, Faculdade de Ciências Farmacêuticas, Faculdade de Medicina Veterinária e Zootecnia, Instituto de Ciências Biomédicas"
"2017-02-14","Revista de enfermagem discute cobertura universal da saúde: Periódico ressalta a importância da enfermagem para resolução de metas da ONU","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/revista-de-enfermagem-discute-cobertura-universal-da-saude/","Ciências da Saúde, EERP, Escola de Enfermagem de Ribeirão Preto, Revista Latino-Americana de Enfermagem, RLAE"
"2017-02-14","“Journal of Applied Oral Science” lança nova edição: Periódico editado pela Faculdade de Odontologia de Bauru publica artigos em inglês sobre avanços na área odontológica","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/journal-of-applied-oral-science-lanca-nova-edicao/","Ciências da Saúde, Faculdade de Odontologia de Bauru, Journal of Applied Oral Science, Odontologia, Periódico, Saúde"
"2017-02-14","Dieta materna influencia reprogramação do DNA do feto: Pesquisa confirma ação de dieta materna sobre função genética do filho relacionada a doenças cardiovasculares e diabete","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/dieta-materna-influencia-reprogramacao-do-dna-do-feto/","Ciências da Saúde, ácido fólico, diabete, doenças cardiovasculares, FMRP, genética, nutrologia, reprogramação epigenética"
"2017-02-14","Novo dispositivo óptico usa cristal líquido e é inspirado em besouro: Instituto de Física e Universidade Nova de Lisboa desenvolvem estrutura visando à comunicação ultrarrápida via luz","Jornal da USP","http://jornal.usp.br/ciencias/tecnologia/novo-dispositivo-optico-usa-cristal-liquido-inspirado-em-besouro/","Tecnologia, Advanced Materials, IF, Instituto de Física, Universidade Nova de Lisboa"
"2017-02-14","Exoesqueleto têxtil auxilia indivíduos a caminharem com mais eficiência: Vestimenta robótica foi desenvolvida para fins militares e pessoas com mobilidade reduzida","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/exoesqueleto-textil-auxilia-individuos-a-caminharem-com-mais-eficiencia/","Ciências da Saúde, Acidente Vascular Cerebral, Exoesqueleto Robótico, Exoesqueleto Têxtil, FMRP"
"2017-02-13","Placenta no início da gravidez é mais sensível à infecção por zika: Células da placenta nos três primeiros meses de gravidez possuem receptores que facilitam a entrada do vírus","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-da-saude/placenta-no-inicio-da-gravidez-e-mais-sensivel-a-infeccao-por-zika/","Ciências da Saúde, gestação, Instituto Butantan, IQ, Microcefalia, placenta, São Paulo, vírus zika"
"2017-02-13","Parceria com Petrobras põe academia e indústria nos mesmos trilhos: Vínculo entre laboratório da USP e centro da Petrobras multiplica conhecimento e gera tecnologia para exploração de petróleo","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-exatas-e-da-terra/parceria-com-petrobras-poe-academia-e-industria-nos-mesmos-trilhos/","Ciências Exatas e da Terra, Cenpe, IFSC, Instituto de Física de São Carlos, Laboratório de Espectroscopia de Alta Resolução por Ressonância Magnética, Lear, petrobras, petróleo, São Carlos"
"2017-02-10","Software indica os clientes com potencial de bons pagadores: Software que otimiza decisões para sistemas financeiros já pode ser comercializado para empresas de cobrança","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-exatas-e-da-terra/pesquisa-de-mestrado-otimiza-decisoes-para-sistemas-financeiros/","Ciências Exatas e da Terra, Tecnologia, Centro de Ciências Matemáticas Aplicadas à Indústria, Instituto de Ciências Matemáticas e de Computação, Mestrado Profissional em Matemática Estatística e Computação Aplicadas à Indústria, pesquisa, software, tecnologia"
"2017-02-10","Estudo revela papel dos nervos simpáticos para saúde muscular: O papel do sistema nervoso simpático no tecido muscular vai muito além de controlar o fluxo sanguíneo","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-biologicas/estudo-revela-papel-dos-nervos-simpaticos-para-saude-muscular/","Ciências Biológicas, Ciências da Saúde, Faculdade de Medicina de Ribeirão Preto, fisiologia, FMRP, Isis do Carmo Kettelhut, Luiz Carlos Carvalho Navegantes, Medicina, Nervos simpáticos, Saúde muscular"
"2017-02-10","Boletim sobre veterinária discute bem-estar de animais de produção: Publicação mensal da Faculdade de Medicina Veterinária e Zootecnia sugere leituras e eventos sobre este e outros assuntos","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-biologicas/boletim-sobre-veterinaria-discute-bem-estar-de-animais-de-producao/","Ciências Biológicas, Boletim FMVZ, Faculdade de Medicina Veterinária e Zootecnia, FMVZ, Socioeconomia & Ciência Animal"
"2017-02-09","Não há nível de desmatamento seguro para o clima na Amazônia: Destruição da floresta interfere no transporte da umidade entre o oceano e o continente, alterando chuvas","Jornal da USP","http://jornal.usp.br/ciencias/ciencias-ambientais/nao-ha-nivel-de-desmatamento-seguro-para-o-clima-na-amazonia/","Ciências Ambientais, Amazônia, América do Sul, chuvas, Clima, IF, Redes Complexas, São Paulo, sistemas dinâmicos"
